"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100013824499,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008518049,239,1978,1995,NA,0,0,0,0,NA,NA,14,1,5,1,12,15,23,11,12,3,7,3,7,20,36,43,30,36,NA,NA,NA,NA,NA
100012494231,239,1990,2000,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,18,27,7,9,1,8,9,2,2
100003799767,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,3,6,NA,NA,NA,NA,NA
100013962428,239,1984,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,39,25,2,9,5,19,7,25,36,6,5,15,6,13,12,3
100006938459,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,28,35,30,10,18,21,15,7,4,10,14,26,45
100002558442,239,1981,2000,NA,0,0,0,0,0,NA,NA,NA,NA,1,41,12,25,39,41,81,74,85,112,183,22,4,11,13,13,27,12,9,9
100016257145,239,1989,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013912711,239,1977,1984,0,0,0,NA,NA,NA,8,11,35,50,101,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004996100,239,1988,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002449964,239,1977,1978,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001801841,239,1978,1985,NA,0,0,NA,NA,NA,NA,0,1,1,4,6,7,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020660188,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100017949354,239,1991,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
100010229201,239,1977,1985,0,0,0,NA,NA,NA,9,20,45,12,2,4,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012240692,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100013723996,239,1977,1990,0,0,0,0,NA,NA,11,19,47,9,26,7,13,4,10,3,7,5,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016882173,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,NA,NA,NA,NA,NA,NA
100015484393,239,1980,1984,NA,1,1,NA,NA,NA,NA,NA,NA,1,11,20,28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019198614,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,13,NA,NA
100016066017,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,4,16,3,10,3,0,NA,NA,NA,NA,NA
100014178989,239,1977,1979,0,0,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014628349,239,1978,2000,NA,0,0,1,1,1,NA,1,19,23,29,25,52,56,44,69,86,89,50,50,78,67,54,39,42,20,39,12,3,4
100013157008,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019657878,239,1977,1998,0,1,1,1,1,1,17,63,26,93,98,157,168,30,50,40,27,15,12,33,60,76,68,66,61,119,160,153,NA,NA
100002818494,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009153793,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,4,15,9,14,2,3,NA,NA,NA,NA,NA
100008973004,239,1997,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA
100013515103,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100004223575,239,1980,2000,NA,0,0,0,0,0,NA,NA,NA,1,1,41,8,36,16,2,4,26,25,17,29,29,6,16,22,52,55,58,2,3
100010585635,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,21,46,26,35,39,92,121,54,78,102,79,96,39,4,7,27,58,2,3
100001231663,239,1991,1994,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,NA,NA,NA
100018361405,239,1977,1981,0,0,NA,NA,NA,NA,1,5,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002770044,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,NA
100010182028,239,1977,1983,0,0,0,NA,NA,NA,7,5,19,20,6,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004758009,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
100020517056,239,1977,1988,0,0,0,0,NA,NA,3,6,32,10,1,15,4,1,1,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013525820,239,1977,2000,0,0,0,0,0,0,22,36,1,42,5,44,29,38,17,6,1,9,5,5,18,4,3,1,4,3,5,11,14,15
100004875300,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,10,8,4,NA,NA,NA
100008464755,239,1977,1997,0,0,0,0,0,NA,21,8,59,48,77,77,85,189,145,41,23,14,23,20,6,7,16,4,8,1,1,NA,NA,NA
100010775975,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,12,12,9,9
100009425523,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,3,2,13,29,8,8,10,10
100003938652,239,1977,1982,0,0,NA,NA,NA,NA,3,4,4,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016035948,239,1996,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA
100008495658,239,1977,1993,0,0,0,0,0,NA,3,14,25,56,47,20,35,45,53,22,3,2,10,21,26,41,46,NA,NA,NA,NA,NA,NA,NA
100003255251,239,1982,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,10,18,17,33,62,79,69,64,77,5,1,1,NA,NA,NA,NA,NA,NA
100019321799,239,1984,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004306080,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002369178,239,1977,1980,0,0,NA,NA,NA,NA,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007570349,239,1977,1978,0,0,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008060661,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012864501,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,3,4
100019240552,239,1977,1996,0,0,0,0,0,NA,4,8,49,6,6,35,16,36,29,2,2,6,24,8,23,13,19,6,6,3,NA,NA,NA,NA
100020700141,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA
100001118735,239,1979,1988,NA,0,1,1,NA,NA,NA,NA,5,21,6,6,4,1,5,7,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013888363,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,13,6,8,8
100014683440,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,44,63,4,5,12,4,6,12,1,1,2
100011166430,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007746783,239,1988,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA
100002091646,239,1988,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004623678,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,23,26,1,3
100020576990,239,1987,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012870856,239,1993,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,13,NA,NA,NA,NA
100010855585,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,21,24,7,4,1,3,25,25,34,51,28,57,17,17,10,14,17,13,5
100008629440,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,9,34,34
100018073251,239,1977,1985,1,1,1,NA,NA,NA,9,24,44,44,40,80,47,80,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008059110,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100002112546,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011707304,239,1977,1979,0,0,NA,NA,NA,NA,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019201532,239,1977,1978,0,0,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010994291,239,1977,2000,0,0,0,0,0,0,14,14,8,8,33,60,43,12,12,10,1,6,19,28,41,75,16,26,16,1,14,33,4,1
100011637448,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,NA,NA
100011636759,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,8,2,4,NA,NA,NA,NA,NA
100010593238,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009762223,239,1982,1986,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,8,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008694327,239,1994,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
100016942866,239,1984,2000,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,2,20,37,8,5,4,18,24,31,15,12,27,35,65,2,3
100016653764,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005751187,239,1991,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
100002574842,239,1993,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,NA,NA,NA,NA
100001860057,239,1977,1986,0,0,0,NA,NA,NA,9,4,3,7,1,15,25,23,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020032742,239,1985,1998,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,19,27,21,41,47,56,10,16,18,12,5,7,8,4,NA,NA
100018300395,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100014014378,239,1983,1992,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,16,2,5,4,6,12,16,NA,NA,NA,NA,NA,NA,NA,NA
100009296069,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
100015816773,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,6,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014828282,239,1987,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,14,12,17,28,5,NA,NA,NA,NA,NA,NA,NA
100001950597,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,15,7,4,NA,NA,NA,NA,NA
100011282255,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008530820,239,1977,1980,0,0,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003962006,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014015882,239,1977,1986,0,0,0,NA,NA,NA,10,18,1,15,11,28,3,9,19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008032348,239,1977,1983,0,1,1,NA,NA,NA,6,9,4,15,14,23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004595563,239,1977,1989,0,0,0,0,NA,NA,8,7,9,29,22,11,3,5,5,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001546058,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,22,6,1,4,11,10,10,20,9,1,1
100007879237,239,1977,1980,0,0,NA,NA,NA,NA,1,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000627673,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
100007078004,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100000918280,239,1977,1981,0,0,NA,NA,NA,NA,1,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011195214,239,1990,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,4,6,NA,NA,NA,NA,NA
100013242258,239,1977,1981,0,0,NA,NA,NA,NA,1,5,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013458600,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
100016232343,239,1999,2000,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
100004609988,239,1984,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,29,45,59,57,102,168,123,142,20,19,25,68,6,12,12
100000271545,239,1977,1996,0,0,0,0,0,NA,3,19,16,50,5,35,35,23,34,68,81,72,22,29,5,8,16,2,6,12,NA,NA,NA,NA
100000640126,239,1977,1987,0,0,0,NA,NA,NA,9,4,11,2,1,18,32,9,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008756727,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,9,2,2,NA
100019089433,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100012981193,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,10,18
100018345189,239,1981,1993,NA,0,0,0,0,NA,NA,NA,NA,NA,12,44,20,14,13,38,8,3,8,6,12,10,9,NA,NA,NA,NA,NA,NA,NA
100010067657,239,1977,1985,0,0,0,NA,NA,NA,5,5,3,13,30,24,37,32,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005546679,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,3,NA,NA,NA,NA,NA,NA
100004683234,239,1977,1982,0,0,NA,NA,NA,NA,4,1,1,7,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020229881,239,1992,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,4,3,4,NA,NA,NA
100004462467,239,1977,1981,0,0,NA,NA,NA,NA,6,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002595533,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,NA,NA
100013923234,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003236986,239,1979,1996,NA,0,0,0,0,NA,NA,NA,0,37,60,98,161,79,97,127,112,86,78,61,9,22,13,7,2,1,NA,NA,NA,NA
100019928245,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,8,4,5,9,NA
100016238288,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,13,9
100018632740,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
100014876311,239,1977,1998,1,1,1,1,1,1,9,12,29,14,48,29,50,6,4,4,12,21,38,71,119,139,123,1,6,7,3,5,NA,NA
100009361660,239,1981,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,8,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018221136,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016521745,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016251381,239,1977,1982,0,0,NA,NA,NA,NA,3,1,10,12,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005477368,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006498745,239,1989,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005086917,239,1977,1987,0,0,0,NA,NA,NA,7,7,28,38,80,157,152,70,33,68,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016118533,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100020171529,239,1979,1991,NA,0,0,0,NA,NA,NA,NA,6,32,3,23,18,11,17,5,2,4,9,17,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008919518,239,1977,1995,1,0,0,0,0,NA,18,8,47,6,14,18,4,25,23,40,2,2,13,35,26,18,10,3,3,NA,NA,NA,NA,NA
100011116562,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA
100017605848,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA
100003662081,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA
100014052376,239,1995,2000,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,3,1,2
100016579986,239,1977,1986,0,0,0,NA,NA,NA,4,5,1,15,34,29,6,10,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012622310,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015842443,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,1,3,3
100000216105,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,12,8
100009537956,239,1977,1986,0,0,0,NA,NA,NA,2,1,1,11,1,10,6,4,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007379434,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011324411,239,1982,1990,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,6,11,16,9,22,35,40,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006506174,239,1979,1989,NA,0,0,0,NA,NA,NA,NA,1,20,54,26,45,99,217,63,114,50,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002130717,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,11,3,NA,NA,NA,NA,NA,NA
100013415045,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,1,2,3,3,4
100010642281,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,2,7,1,2,1,1,2
